independent_var,dependent_var,test_type,f_statistic,p_value,significant,group_stats,assumptions,post_hoc_info,sample_size
area_residencia,zscore_desarrollo_comunicacion,Welch's ANOVA,10.500181136523507,0.0013136171145510997,True,"{'Rural': {'n': 257, 'mean': np.float64(-0.02614863813229572), 'std': np.float64(0.7453128687159029), 'risk_classification': {'normal': 232, 'riesgo': 25, 'pct_normal': 90.27237354085604, 'pct_riesgo': 9.72762645914397}}, 'Urbano': {'n': 1468, 'mean': np.float64(0.13505504087193462), 'std': np.float64(0.6783173433711766), 'risk_classification': {'normal': 1396, 'riesgo': 72, 'pct_normal': 95.09536784741145, 'pct_riesgo': 4.904632152588556}}}","{'normality': False, 'homogeneity': False, 'note': 'OK'}",Grupo más afectado: Rural,1725
area_residencia,zscore_desarrollo_motricidad_gruesa,Welch's ANOVA,4.46836586737879,0.03532253682862716,True,"{'Rural': {'n': 257, 'mean': np.float64(-0.3901575875486381), 'std': np.float64(1.0268161063598948), 'risk_classification': {'normal': 194, 'riesgo': 63, 'pct_normal': 75.4863813229572, 'pct_riesgo': 24.5136186770428}}, 'Urbano': {'n': 1468, 'mean': np.float64(-0.2478866485013624), 'std': np.float64(0.7920209165687611), 'risk_classification': {'normal': 1243, 'riesgo': 225, 'pct_normal': 84.67302452316076, 'pct_riesgo': 15.326975476839236}}}","{'normality': False, 'homogeneity': False, 'note': 'OK'}",Grupo más afectado: Rural,1725
area_residencia,zscore_desarrollo_motricidad_fina,Welch's ANOVA,2.764556546260111,0.09732653270048525,False,"{'Rural': {'n': 257, 'mean': np.float64(-0.15363035019455254), 'std': np.float64(0.8119684558491281), 'risk_classification': {'normal': 229, 'riesgo': 28, 'pct_normal': 89.10505836575877, 'pct_riesgo': 10.894941634241246}}, 'Urbano': {'n': 1468, 'mean': np.float64(-0.06391280653950955), 'std': np.float64(0.7129399916042409), 'risk_classification': {'normal': 1348, 'riesgo': 120, 'pct_normal': 91.82561307901908, 'pct_riesgo': 8.174386920980927}}}","{'normality': False, 'homogeneity': False, 'note': 'OK'}",,1725
area_residencia,zscore_desarrollo_resolucion_problemas,Welch's ANOVA,12.168762201079197,0.000554150155484244,True,"{'Rural': {'n': 257, 'mean': np.float64(-0.22411634241245137), 'std': np.float64(0.7979174713829321), 'risk_classification': {'normal': 218, 'riesgo': 39, 'pct_normal': 84.8249027237354, 'pct_riesgo': 15.17509727626459}}, 'Urbano': {'n': 1468, 'mean': np.float64(-0.040512125340599454), 'std': np.float64(0.6557550132160549), 'risk_classification': {'normal': 1379, 'riesgo': 89, 'pct_normal': 93.93732970027247, 'pct_riesgo': 6.062670299727521}}}","{'normality': False, 'homogeneity': False, 'note': 'OK'}",Grupo más afectado: Rural,1725
area_residencia,zscore_desarrollo_socio_individual,Welch's ANOVA,8.227685274617418,0.004394536652628988,True,"{'Rural': {'n': 257, 'mean': np.float64(-0.09786342412451363), 'std': np.float64(0.8116271381560344), 'risk_classification': {'normal': 223, 'riesgo': 34, 'pct_normal': 86.7704280155642, 'pct_riesgo': 13.229571984435799}}, 'Urbano': {'n': 1468, 'mean': np.float64(0.05651777929155312), 'std': np.float64(0.6997675213457991), 'risk_classification': {'normal': 1377, 'riesgo': 91, 'pct_normal': 93.80108991825612, 'pct_riesgo': 6.198910081743869}}}","{'normality': False, 'homogeneity': False, 'note': 'OK'}",Grupo más afectado: Rural,1725
nivel_educativo_madre,zscore_desarrollo_comunicacion,Welch's ANOVA,5.955609099272871,0.00012503802509339273,True,"{'Básico': {'n': 506, 'mean': np.float64(0.1352709486166008), 'std': np.float64(0.6585539667894711), 'risk_classification': {'normal': 485, 'riesgo': 21, 'pct_normal': 95.8498023715415, 'pct_riesgo': 4.150197628458498}}, 'Diversificado': {'n': 700, 'mean': np.float64(0.07378214285714285), 'std': np.float64(0.6704423336334577), 'risk_classification': {'normal': 660, 'riesgo': 40, 'pct_normal': 94.28571428571428, 'pct_riesgo': 5.714285714285714}}, 'Ninguna': {'n': 63, 'mean': np.float64(-0.1493380952380953), 'std': np.float64(0.8028722753096096), 'risk_classification': {'normal': 54, 'riesgo': 9, 'pct_normal': 85.71428571428571, 'pct_riesgo': 14.285714285714285}}, 'Primaria': {'n': 314, 'mean': np.float64(0.10203980891719745), 'std': np.float64(0.7253011606565949), 'risk_classification': {'normal': 293, 'riesgo': 21, 'pct_normal': 93.31210191082803, 'pct_riesgo': 6.687898089171974}}, 'Universitario': {'n': 128, 'mean': np.float64(0.34610781249999995), 'std': np.float64(0.6995115605928549), 'risk_classification': {'normal': 124, 'riesgo': 4, 'pct_normal': 96.875, 'pct_riesgo': 3.125}}}","{'normality': False, 'homogeneity': False, 'note': 'OK'}",Grupo más afectado: Ninguna,1711
nivel_educativo_madre,zscore_desarrollo_motricidad_gruesa,ANOVA,6.293516761381264,5.019898432342014e-05,True,"{'Básico': {'n': 506, 'mean': np.float64(-0.3002806324110672), 'std': np.float64(0.8339279669371901), 'risk_classification': {'normal': 417, 'riesgo': 89, 'pct_normal': 82.41106719367589, 'pct_riesgo': 17.588932806324113}}, 'Diversificado': {'n': 700, 'mean': np.float64(-0.28146814285714283), 'std': np.float64(0.785739016542209), 'risk_classification': {'normal': 583, 'riesgo': 117, 'pct_normal': 83.28571428571429, 'pct_riesgo': 16.714285714285715}}, 'Ninguna': {'n': 63, 'mean': np.float64(-0.534509523809524), 'std': np.float64(0.9359144184259112), 'risk_classification': {'normal': 46, 'riesgo': 17, 'pct_normal': 73.01587301587301, 'pct_riesgo': 26.984126984126984}}, 'Primaria': {'n': 314, 'mean': np.float64(-0.2677143312101911), 'std': np.float64(0.8427841755367589), 'risk_classification': {'normal': 262, 'riesgo': 52, 'pct_normal': 83.43949044585987, 'pct_riesgo': 16.560509554140125}}, 'Universitario': {'n': 128, 'mean': np.float64(0.03986796874999997), 'std': np.float64(0.9307236816816716), 'risk_classification': {'normal': 118, 'riesgo': 10, 'pct_normal': 92.1875, 'pct_riesgo': 7.8125}}}","{'normality': False, 'homogeneity': True, 'note': 'OK'}",Grupo más afectado: Ninguna,1711
nivel_educativo_madre,zscore_desarrollo_motricidad_fina,ANOVA,8.682359895837902,6.16660526053934e-07,True,"{'Básico': {'n': 506, 'mean': np.float64(-0.05655454545454546), 'std': np.float64(0.7448041899289596), 'risk_classification': {'normal': 459, 'riesgo': 47, 'pct_normal': 90.71146245059289, 'pct_riesgo': 9.288537549407115}}, 'Diversificado': {'n': 700, 'mean': np.float64(-0.06971914285714285), 'std': np.float64(0.6636607878435735), 'risk_classification': {'normal': 655, 'riesgo': 45, 'pct_normal': 93.57142857142857, 'pct_riesgo': 6.428571428571428}}, 'Ninguna': {'n': 63, 'mean': np.float64(-0.36932857142857145), 'std': np.float64(0.8748295008869554), 'risk_classification': {'normal': 51, 'riesgo': 12, 'pct_normal': 80.95238095238095, 'pct_riesgo': 19.047619047619047}}, 'Primaria': {'n': 314, 'mean': np.float64(-0.16980509554140127), 'std': np.float64(0.7461689447834559), 'risk_classification': {'normal': 279, 'riesgo': 35, 'pct_normal': 88.85350318471338, 'pct_riesgo': 11.146496815286625}}, 'Universitario': {'n': 128, 'mean': np.float64(0.19618515625), 'std': np.float64(0.7360821201287284), 'risk_classification': {'normal': 121, 'riesgo': 7, 'pct_normal': 94.53125, 'pct_riesgo': 5.46875}}}","{'normality': False, 'homogeneity': True, 'note': 'OK'}",Grupo más afectado: Ninguna,1711
nivel_educativo_madre,zscore_desarrollo_resolucion_problemas,ANOVA,9.507463336059969,1.333162890280276e-07,True,"{'Básico': {'n': 506, 'mean': np.float64(-0.04411324110671937), 'std': np.float64(0.6770894736219671), 'risk_classification': {'normal': 478, 'riesgo': 28, 'pct_normal': 94.46640316205533, 'pct_riesgo': 5.533596837944664}}, 'Diversificado': {'n': 700, 'mean': np.float64(-0.10263071428571428), 'std': np.float64(0.6628671392561565), 'risk_classification': {'normal': 640, 'riesgo': 60, 'pct_normal': 91.42857142857143, 'pct_riesgo': 8.571428571428571}}, 'Ninguna': {'n': 63, 'mean': np.float64(-0.31687142857142847), 'std': np.float64(0.8224969917443902), 'risk_classification': {'normal': 55, 'riesgo': 8, 'pct_normal': 87.3015873015873, 'pct_riesgo': 12.698412698412698}}, 'Primaria': {'n': 314, 'mean': np.float64(-0.08982452229299363), 'std': np.float64(0.6511926145295431), 'risk_classification': {'normal': 290, 'riesgo': 24, 'pct_normal': 92.35668789808918, 'pct_riesgo': 7.643312101910828}}, 'Universitario': {'n': 128, 'mean': np.float64(0.23812265625), 'std': np.float64(0.667581061074009), 'risk_classification': {'normal': 124, 'riesgo': 4, 'pct_normal': 96.875, 'pct_riesgo': 3.125}}}","{'normality': False, 'homogeneity': True, 'note': 'OK'}",Grupo más afectado: Ninguna,1711
nivel_educativo_madre,zscore_desarrollo_socio_individual,ANOVA,6.441587064670425,3.829931163493466e-05,True,"{'Básico': {'n': 506, 'mean': np.float64(0.04974328063241107), 'std': np.float64(0.6693795063261305), 'risk_classification': {'normal': 481, 'riesgo': 25, 'pct_normal': 95.0592885375494, 'pct_riesgo': 4.940711462450593}}, 'Diversificado': {'n': 700, 'mean': np.float64(0.011573571428571421), 'std': np.float64(0.7036317881375468), 'risk_classification': {'normal': 649, 'riesgo': 51, 'pct_normal': 92.71428571428572, 'pct_riesgo': 7.285714285714286}}, 'Ninguna': {'n': 63, 'mean': np.float64(-0.21324761904761905), 'std': np.float64(0.832356514779486), 'risk_classification': {'normal': 52, 'riesgo': 11, 'pct_normal': 82.53968253968253, 'pct_riesgo': 17.46031746031746}}, 'Primaria': {'n': 314, 'mean': np.float64(0.0019458598726114784), 'std': np.float64(0.7287369376831581), 'risk_classification': {'normal': 285, 'riesgo': 29, 'pct_normal': 90.76433121019109, 'pct_riesgo': 9.235668789808917}}, 'Universitario': {'n': 128, 'mean': np.float64(0.29194296875000003), 'std': np.float64(0.8432995869416746), 'risk_classification': {'normal': 121, 'riesgo': 7, 'pct_normal': 94.53125, 'pct_riesgo': 5.46875}}}","{'normality': False, 'homogeneity': True, 'note': 'OK'}",Grupo más afectado: Ninguna,1711
nivel_educativo_padre,zscore_desarrollo_comunicacion,ANOVA,6.816235985499624,1.9325055809747268e-05,True,"{'Básico': {'n': 380, 'mean': np.float64(0.22858763157894735), 'std': np.float64(0.6366593903277709), 'risk_classification': {'normal': 366, 'riesgo': 14, 'pct_normal': 96.3157894736842, 'pct_riesgo': 3.684210526315789}}, 'Diversificado': {'n': 811, 'mean': np.float64(0.07230221948212084), 'std': np.float64(0.6663650384653257), 'risk_classification': {'normal': 767, 'riesgo': 44, 'pct_normal': 94.57459926017263, 'pct_riesgo': 5.425400739827373}}, 'Ninguna': {'n': 50, 'mean': np.float64(-0.07415799999999999), 'std': np.float64(0.7597439824126577), 'risk_classification': {'normal': 46, 'riesgo': 4, 'pct_normal': 92.0, 'pct_riesgo': 8.0}}, 'Primaria': {'n': 260, 'mean': np.float64(0.006970769230769232), 'std': np.float64(0.692171368066902), 'risk_classification': {'normal': 243, 'riesgo': 17, 'pct_normal': 93.46153846153847, 'pct_riesgo': 6.538461538461539}}, 'Universitario': {'n': 172, 'mean': np.float64(0.20589418604651163), 'std': np.float64(0.7654759025553324), 'risk_classification': {'normal': 162, 'riesgo': 10, 'pct_normal': 94.18604651162791, 'pct_riesgo': 5.813953488372093}}}","{'normality': False, 'homogeneity': True, 'note': 'OK'}",Grupo más afectado: Ninguna,1673
nivel_educativo_padre,zscore_desarrollo_motricidad_gruesa,Welch's ANOVA,1.8818324149259458,0.11380978649631995,False,"{'Básico': {'n': 380, 'mean': np.float64(-0.21910789473684214), 'std': np.float64(0.7957953533559974), 'risk_classification': {'normal': 320, 'riesgo': 60, 'pct_normal': 84.21052631578947, 'pct_riesgo': 15.789473684210526}}, 'Diversificado': {'n': 811, 'mean': np.float64(-0.3014324290998767), 'std': np.float64(0.7893271534551584), 'risk_classification': {'normal': 675, 'riesgo': 136, 'pct_normal': 83.23057953144266, 'pct_riesgo': 16.769420468557335}}, 'Ninguna': {'n': 50, 'mean': np.float64(-0.465072), 'std': np.float64(0.9500146155782262), 'risk_classification': {'normal': 34, 'riesgo': 16, 'pct_normal': 68.0, 'pct_riesgo': 32.0}}, 'Primaria': {'n': 260, 'mean': np.float64(-0.19133346153846154), 'std': np.float64(0.8117589665436614), 'risk_classification': {'normal': 223, 'riesgo': 37, 'pct_normal': 85.76923076923076, 'pct_riesgo': 14.23076923076923}}, 'Universitario': {'n': 172, 'mean': np.float64(-0.3051325581395349), 'std': np.float64(1.0323746977694617), 'risk_classification': {'normal': 144, 'riesgo': 28, 'pct_normal': 83.72093023255815, 'pct_riesgo': 16.27906976744186}}}","{'normality': False, 'homogeneity': False, 'note': 'OK'}",,1673
nivel_educativo_padre,zscore_desarrollo_motricidad_fina,ANOVA,1.0919552496494898,0.3588901242896384,False,"{'Básico': {'n': 380, 'mean': np.float64(-0.04139736842105264), 'std': np.float64(0.7028929710134969), 'risk_classification': {'normal': 350, 'riesgo': 30, 'pct_normal': 92.10526315789474, 'pct_riesgo': 7.894736842105263}}, 'Diversificado': {'n': 811, 'mean': np.float64(-0.04998705302096177), 'std': np.float64(0.7001803292539317), 'risk_classification': {'normal': 754, 'riesgo': 57, 'pct_normal': 92.97163995067818, 'pct_riesgo': 7.028360049321824}}, 'Ninguna': {'n': 50, 'mean': np.float64(-0.18263), 'std': np.float64(0.7060297788857559), 'risk_classification': {'normal': 45, 'riesgo': 5, 'pct_normal': 90.0, 'pct_riesgo': 10.0}}, 'Primaria': {'n': 260, 'mean': np.float64(-0.1304996153846154), 'std': np.float64(0.7549176207837088), 'risk_classification': {'normal': 229, 'riesgo': 31, 'pct_normal': 88.07692307692308, 'pct_riesgo': 11.923076923076923}}, 'Universitario': {'n': 172, 'mean': np.float64(-0.05281337209302325), 'std': np.float64(0.7420927582633623), 'risk_classification': {'normal': 158, 'riesgo': 14, 'pct_normal': 91.86046511627907, 'pct_riesgo': 8.13953488372093}}}","{'normality': False, 'homogeneity': True, 'note': 'OK'}",,1673
nivel_educativo_padre,zscore_desarrollo_resolucion_problemas,ANOVA,1.3573286666663689,0.24651407053320976,False,"{'Básico': {'n': 380, 'mean': np.float64(-0.015158684210526322), 'std': np.float64(0.692478178240032), 'risk_classification': {'normal': 359, 'riesgo': 21, 'pct_normal': 94.47368421052632, 'pct_riesgo': 5.526315789473684}}, 'Diversificado': {'n': 811, 'mean': np.float64(-0.07100702836004931), 'std': np.float64(0.6428496786156311), 'risk_classification': {'normal': 754, 'riesgo': 57, 'pct_normal': 92.97163995067818, 'pct_riesgo': 7.028360049321824}}, 'Ninguna': {'n': 50, 'mean': np.float64(-0.216392), 'std': np.float64(0.8116381519683585), 'risk_classification': {'normal': 44, 'riesgo': 6, 'pct_normal': 88.0, 'pct_riesgo': 12.0}}, 'Primaria': {'n': 260, 'mean': np.float64(-0.07335346153846153), 'std': np.float64(0.6866128214578344), 'risk_classification': {'normal': 242, 'riesgo': 18, 'pct_normal': 93.07692307692308, 'pct_riesgo': 6.923076923076923}}, 'Universitario': {'n': 172, 'mean': np.float64(-0.015073255813953483), 'std': np.float64(0.7127828194489667), 'risk_classification': {'normal': 161, 'riesgo': 11, 'pct_normal': 93.6046511627907, 'pct_riesgo': 6.395348837209303}}}","{'normality': False, 'homogeneity': True, 'note': 'OK'}",,1673
nivel_educativo_padre,zscore_desarrollo_socio_individual,ANOVA,2.5679099082102743,0.036477361063711515,True,"{'Básico': {'n': 380, 'mean': np.float64(0.09582157894736841), 'std': np.float64(0.6915274462566617), 'risk_classification': {'normal': 358, 'riesgo': 22, 'pct_normal': 94.21052631578948, 'pct_riesgo': 5.7894736842105265}}, 'Diversificado': {'n': 811, 'mean': np.float64(0.016852281134401976), 'std': np.float64(0.6896888766300782), 'risk_classification': {'normal': 757, 'riesgo': 54, 'pct_normal': 93.34155363748458, 'pct_riesgo': 6.658446362515413}}, 'Ninguna': {'n': 50, 'mean': np.float64(-0.23268999999999998), 'std': np.float64(0.7584727149250092), 'risk_classification': {'normal': 44, 'riesgo': 6, 'pct_normal': 88.0, 'pct_riesgo': 12.0}}, 'Primaria': {'n': 260, 'mean': np.float64(0.017918076923076925), 'std': np.float64(0.7561924903179587), 'risk_classification': {'normal': 235, 'riesgo': 25, 'pct_normal': 90.38461538461539, 'pct_riesgo': 9.615384615384617}}, 'Universitario': {'n': 172, 'mean': np.float64(0.030686046511627887), 'std': np.float64(0.8144735044872632), 'risk_classification': {'normal': 158, 'riesgo': 14, 'pct_normal': 91.86046511627907, 'pct_riesgo': 8.13953488372093}}}","{'normality': False, 'homogeneity': True, 'note': 'OK'}",Grupo más afectado: Ninguna,1673
fuente_agua_consumo,zscore_desarrollo_comunicacion,ANOVA,1.555093562375309,0.19842804691783114,False,"{'Chorro público': {'n': 142, 'mean': np.float64(0.06634718309859157), 'std': np.float64(0.6535819801518727), 'risk_classification': {'normal': 136, 'riesgo': 6, 'pct_normal': 95.77464788732394, 'pct_riesgo': 4.225352112676056}}, 'Pozo público o privado': {'n': 18, 'mean': np.float64(0.10465555555555553), 'std': np.float64(0.9354335227879936), 'risk_classification': {'normal': 15, 'riesgo': 3, 'pct_normal': 83.33333333333334, 'pct_riesgo': 16.666666666666664}}, 'Red de tubería': {'n': 1562, 'mean': np.float64(0.1136339948783611), 'std': np.float64(0.690932298662901), 'risk_classification': {'normal': 1474, 'riesgo': 88, 'pct_normal': 94.36619718309859, 'pct_riesgo': 5.633802816901409}}, 'Río, lago, tonel, camión y otro': {'n': 3, 'mean': np.float64(0.9130666666666668), 'std': np.float64(0.41488390343966514), 'risk_classification': {'normal': 3, 'riesgo': 0, 'pct_normal': 100.0, 'pct_riesgo': 0.0}}}","{'normality': False, 'homogeneity': True, 'note': 'OK'}",,1725
fuente_agua_consumo,zscore_desarrollo_motricidad_gruesa,Welch's ANOVA,1.3905692056255676,0.3079978574740439,False,"{'Chorro público': {'n': 142, 'mean': np.float64(-0.27901338028169015), 'std': np.float64(0.8513153245035543), 'risk_classification': {'normal': 119, 'riesgo': 23, 'pct_normal': 83.80281690140845, 'pct_riesgo': 16.19718309859155}}, 'Pozo público o privado': {'n': 18, 'mean': np.float64(-0.7242722222222223), 'std': np.float64(1.2707420568570786), 'risk_classification': {'normal': 12, 'riesgo': 6, 'pct_normal': 66.66666666666666, 'pct_riesgo': 33.33333333333333}}, 'Red de tubería': {'n': 1562, 'mean': np.float64(-0.26383796414852756), 'std': np.float64(0.8240279389535246), 'risk_classification': {'normal': 1303, 'riesgo': 259, 'pct_normal': 83.41869398207426, 'pct_riesgo': 16.581306017925737}}, 'Río, lago, tonel, camión y otro': {'n': 3, 'mean': np.float64(0.20120000000000002), 'std': np.float64(0.5210307188640608), 'risk_classification': {'normal': 3, 'riesgo': 0, 'pct_normal': 100.0, 'pct_riesgo': 0.0}}}","{'normality': False, 'homogeneity': False, 'note': 'OK'}",,1725
fuente_agua_consumo,zscore_desarrollo_motricidad_fina,Welch's ANOVA,15.994844552388713,0.000506558922699292,True,"{'Chorro público': {'n': 142, 'mean': np.float64(-0.1805542253521127), 'std': np.float64(0.8059863647917667), 'risk_classification': {'normal': 126, 'riesgo': 16, 'pct_normal': 88.73239436619718, 'pct_riesgo': 11.267605633802818}}, 'Pozo público o privado': {'n': 18, 'mean': np.float64(-0.5893555555555554), 'std': np.float64(0.9601048884012757), 'risk_classification': {'normal': 13, 'riesgo': 5, 'pct_normal': 72.22222222222221, 'pct_riesgo': 27.77777777777778}}, 'Red de tubería': {'n': 1562, 'mean': np.float64(-0.06330659411011524), 'std': np.float64(0.7162958213554476), 'risk_classification': {'normal': 1435, 'riesgo': 127, 'pct_normal': 91.86939820742637, 'pct_riesgo': 8.130601792573623}}, 'Río, lago, tonel, camión y otro': {'n': 3, 'mean': np.float64(0.6083333333333333), 'std': np.float64(0.1701451243301827), 'risk_classification': {'normal': 3, 'riesgo': 0, 'pct_normal': 100.0, 'pct_riesgo': 0.0}}}","{'normality': False, 'homogeneity': False, 'note': 'OK'}",Grupo más afectado: Pozo público o privado,1725
fuente_agua_consumo,zscore_desarrollo_resolucion_problemas,ANOVA,0.2193846660075148,0.8829843438412427,False,"{'Chorro público': {'n': 142, 'mean': np.float64(-0.10167816901408452), 'std': np.float64(0.6604345216003221), 'risk_classification': {'normal': 126, 'riesgo': 16, 'pct_normal': 88.73239436619718, 'pct_riesgo': 11.267605633802818}}, 'Pozo público o privado': {'n': 18, 'mean': np.float64(-0.1488333333333333), 'std': np.float64(0.7398319562775129), 'risk_classification': {'normal': 15, 'riesgo': 3, 'pct_normal': 83.33333333333334, 'pct_riesgo': 16.666666666666664}}, 'Red de tubería': {'n': 1562, 'mean': np.float64(-0.06383393085787452), 'std': np.float64(0.6836429632999114), 'risk_classification': {'normal': 1453, 'riesgo': 109, 'pct_normal': 93.02176696542894, 'pct_riesgo': 6.978233034571063}}, 'Río, lago, tonel, camión y otro': {'n': 3, 'mean': np.float64(-0.08126666666666667), 'std': np.float64(0.5097529630451728), 'risk_classification': {'normal': 3, 'riesgo': 0, 'pct_normal': 100.0, 'pct_riesgo': 0.0}}}","{'normality': False, 'homogeneity': True, 'note': 'OK'}",,1725
